Folder_Number,Image_Link,Ad_Name,Product,Company,Ad_Description,Ad_Placement
214,https://drive.google.com/file/d/1oXOpicvbesNpjpFJao7-03HMp8U-GtMT/view?usp=drivesdk,Stop Baku TPI,Environmental Activism,Unknown,Campaign against environmental degradation in the Baku region.,Bottom right sidebar
214,https://drive.google.com/file/d/1tP97LX7ZLp62mo2ZIYr2nqrdPlpuXsrU/view?usp=drivesdk,Opening Sale,Shorts,Temu,Special opening sale on shorts with a discount from the original price.,banner
214,https://drive.google.com/file/d/1f9hBdQ36ZxeuPkUvJv0oHZb9fwJVQZzo/view?usp=drivesdk,Instagram Promotion,Social Media Following,pronews.gr,Follow pronews.gr on Instagram for real-world reflections.,Bottom section under an image
214,https://drive.google.com/file/d/1f9hBdQ36ZxeuPkUvJv0oHZb9fwJVQZzo/view?usp=drivesdk,Google Ads,Advertising,Google,Ad placeholder indicating a Google advertisement.,Inline (Ad placeholder)
548,https://drive.google.com/file/d/1Q6BmYsaCZ1cSyoLZYdDLPZUb-oJ3n1YQ/view?usp=drivesdk,Vueling Flights,Flight booking,Vueling,Flights from Rome (FCO) to Barcelona (BCN) starting at 24.99 €,inline
548,https://drive.google.com/file/d/1Q6BmYsaCZ1cSyoLZYdDLPZUb-oJ3n1YQ/view?usp=drivesdk,Car Rental,Car rental service,Alquiler Coches Canarias,Car rental services in the Canary Islands,sidebar
548,https://drive.google.com/file/d/1cZTztEbQKiLrohWNx8FTeNWa3l1JoW18/view?usp=drivesdk,Vueling,Airline tickets,Vueling,Flights from Barcelona to Florence starting from €34.99,Inline advertisement near the top of the page
548,https://drive.google.com/file/d/1f3AHWFrL0YVDmAVn_kOvuUVfZVrg174Q/view?usp=drivesdk,Endesa Savings,Energy Services,Endesa,"Save €620 with Formidable Energy. Sign up for electricity, gas, and maintenance services, and save €620 in 2 years.",Sidebar (right)
548,https://drive.google.com/file/d/1f3AHWFrL0YVDmAVn_kOvuUVfZVrg174Q/view?usp=drivesdk,Movistar Plus Subscription,Television Subscription,Movistar,"Equal payment for your internet provider. Subscribe for €14/month to Movistar Plus for series, football, sports, and more.",Bottom
548,https://drive.google.com/file/d/1WYTUVjmP05mYjZoh-1Rpf38fHPaoDBZJ/view?usp=drivesdk,Movistar Subscription,Internet Subscription,Movistar,Get equal treatment with who you have internet with. Subscribe now!,Banner (bottom section)
548,https://drive.google.com/file/d/1tv3T9MZa4I38BDxxHGvM-FCJrZGiSNQs/view?usp=drivesdk,Plan perfecto,Mobile plan,Movistar,"Perfect plan: You, your mobile, and lots of data. Multiply your gigs X4 for the same price.",Sidebar
548,https://drive.google.com/file/d/1tv3T9MZa4I38BDxxHGvM-FCJrZGiSNQs/view?usp=drivesdk,Ahora da igual con quién tengas internet,Internet service,Movistar,Now it doesn't matter with whom you have internet.,Top section
548,https://drive.google.com/file/d/1bE2vNxzRxpgpncJtfboTCx5c_DawoYjS/view?usp=drivesdk,Movistar,Telecom Services,Movistar,"A mobile plan priced at €31.90/month with no permanence, offering various services such as internet and smart router.",bottom
548,https://drive.google.com/file/d/1FdUgw5x6tS2GhGZdLq2dRg4p6i3UxQRX/view?usp=drivesdk,Homenaje a Paco de Lucía,Concert,Palau de la Música Catalana,"Concert tribute to Paco de Lucía, featuring performance details.",Banner
548,https://drive.google.com/file/d/1py72DvGzo60DIs8vdZLzp0pnAyvvOupv/view?usp=drivesdk,Teletrabaja,Internet Service,Movistar,"Teleworking, study, and browse with reliable fiber quality",bottom
548,https://drive.google.com/file/d/1rh3nSndCMZfhBW1MVPyAHRQqrbs4-uWN/view?usp=drivesdk,Solar Panel Warning,Solar Panels,Government of Spain,Warning not to buy solar panels; the Government will install them if you live in one of the specified provinces.,inline (above news article)
548,https://drive.google.com/file/d/1rh3nSndCMZfhBW1MVPyAHRQqrbs4-uWN/view?usp=drivesdk,Endesa Savings,Energy Savings,Endesa,Find out how much you can save with Endesa.,sidebar (right side)
548,https://drive.google.com/file/d/1rh3nSndCMZfhBW1MVPyAHRQqrbs4-uWN/view?usp=drivesdk,Adobe Creative Cloud for Students,Creative Cloud Subscription,Adobe,Students save more than 60% on Creative Cloud.,inline (bottom)
548,https://drive.google.com/file/d/1rh3nSndCMZfhBW1MVPyAHRQqrbs4-uWN/view?usp=drivesdk,Fiber Internet Offer,Internet Service,Movistar,Get an internet connection with fiber at 300Mb.,inline (bottom)
548,https://drive.google.com/file/d/1rh3nSndCMZfhBW1MVPyAHRQqrbs4-uWN/view?usp=drivesdk,Endesa Savings,Energy Savings Information,Endesa,Learn how much you can save with Endesa.,sidebar (right side)
548,https://drive.google.com/file/d/10wqArgomQBDfWjxskc5dEmeKlKAHfqRd/view?usp=drivesdk,Endesa Savings,Electricity Services,Endesa,Learn how much you can save with Endesa.,Sidebar
548,https://drive.google.com/file/d/10wqArgomQBDfWjxskc5dEmeKlKAHfqRd/view?usp=drivesdk,Adobe Creative Cloud Discount,Creative Cloud Subscription,Adobe,Students save more than 60% on Creative Cloud.,Sidebar
548,https://drive.google.com/file/d/1DDAGR7UGOC48bQoPOE8QeLPqu-D4OvTx/view?usp=drivesdk,Adobe Creative Cloud,Creative Cloud Subscription,Adobe,Students save more than 35% on Creative Cloud.,sidebar
548,https://drive.google.com/file/d/1DDAGR7UGOC48bQoPOE8QeLPqu-D4OvTx/view?usp=drivesdk,Adobe Creative Cloud,Creative Cloud Subscription,Adobe,Buy now.,inline
548,https://drive.google.com/file/d/1RdcmYgKDTVCbLZyG4Rwm6lvY4pXJRxbV/view?usp=drivesdk,Sin permanencia,Internet subscription,Movistar,Affordable internet subscription without permanence.,bottom
548,https://drive.google.com/file/d/1y5z8pfrVg7REW289tifBtJsNVCU50YIz/view?usp=drivesdk,Volkswagen Crafter,Volkswagen Crafter Van,Volkswagen,"No connection, it’s the Volkswagen Crafter",Banner at the top
548,https://drive.google.com/file/d/1qLmFofQy9IGnd0D_yl7vcRkiaOVOipjG/view?usp=drivesdk,Adobe Creative Cloud,Creative Cloud Subscription,Adobe,Students can save over 35% on a Creative Cloud subscription.,bottom
231,https://drive.google.com/file/d/1F1C0YfKjH1Y00oiktOF6LvKaRJAlguKX/view?usp=drivesdk,Honvédelmi Napja,Military Exhibition,IMBH,A military exhibition event showcasing defense technologies and innovations.,sidebar
231,https://drive.google.com/file/d/1F1C0YfKjH1Y00oiktOF6LvKaRJAlguKX/view?usp=drivesdk,A nuestro desayuno entras con cara de sueño y te vas con cara de estar sano.,Breakfast promotion,Unknown,A breakfast promotion with a focus on healthy eating.,bottom
231,https://drive.google.com/file/d/150rnyTHWuTBgsY555HYnZiqs-lyKcf4X/view?usp=drivesdk,,,,"Advertisement for Google ads, not specified.",Sidebar
231,https://drive.google.com/file/d/150rnyTHWuTBgsY555HYnZiqs-lyKcf4X/view?usp=drivesdk,,,,"Advertisement for Google ads, not specified.",Bottom
231,https://drive.google.com/file/d/1iB6lNdWn3Ex_OIH2CUL_elO4N8Fji9rP/view?usp=drivesdk,Honvédelmi Napja,Military Event,BHK,Family Day at the Balna Defense Center showcasing military sports programs and equipment demonstrations.,Main section (center of the page)
231,https://drive.google.com/file/d/1hPvSzulVhcrR1RF5BvcKwTAnEUzgu1al/view?usp=drivesdk,Google Ad,Online Advertising,Google,This is a placeholder for an advertisement. The specific details about the product or services are not displayed due to ad settings.,"Center of the article, inline"
231,https://drive.google.com/file/d/1hPvSzulVhcrR1RF5BvcKwTAnEUzgu1al/view?usp=drivesdk,Google Ad,Online Advertising,Google,This is a placeholder for an advertisement. The specific details about the product or services are not displayed due to ad settings.,Sidebar on the right
451,https://drive.google.com/file/d/1NAFpfxUFyxa8Ik88iKYjbaMT94jdjMJI/view?usp=drivesdk,Endesa,Energy Savings,Endesa,Save up to 240€ with Endesa's energy services.,bottom section
451,https://drive.google.com/file/d/1NAFpfxUFyxa8Ik88iKYjbaMT94jdjMJI/view?usp=drivesdk,Mūsų TV,Television Service,Mūsų TV,Explore our television services at www.musuv.lt.,bottom section
451,https://drive.google.com/file/d/14RG0_sPBmacEqYet_Ffe2Glz8xsfS98f/view?usp=drivesdk,Mūsyų TV,Television Service,Mūsyų TV,Television service providing various channels and content.,bottom
451,https://drive.google.com/file/d/14RG0_sPBmacEqYet_Ffe2Glz8xsfS98f/view?usp=drivesdk,Bukime Vieningi,,,Promoting unity and strength among people.,top section
451,https://drive.google.com/file/d/1c7arxhZVBQKyn6bb3c2OLXTTf1EwESgf/view?usp=drivesdk,SEM Rush,SEO Tools,SEM Rush,What is the secret of this small company to reach number 1 in searches?,Banner (middle section)
451,https://drive.google.com/file/d/1c7arxhZVBQKyn6bb3c2OLXTTf1EwESgf/view?usp=drivesdk,Endesa,Electricity and Energy Services,Endesa,Save €290* with Formidable Energy. Sign up for electricity and light maintenance for €290* in 2 years.,Sidebar (right side)
451,https://drive.google.com/file/d/1LAEY-3GCN4UtOc0YbfT_PIbMXp-z8JZu/view?usp=drivesdk,Endesa,Energy Services,Endesa,Save 290€ with renewable energy.,Bottom section
451,https://drive.google.com/file/d/1_S25tHIc1vsAzvu_kqm_ly60vzX5CKci/view?usp=drivesdk,Homage to Paco de Lucía,Concert Ticket,Palau de la Música Catalana,Concert: Homage to Paco de Lucía. A performance celebrating the music of Paco de Lucía.,"Inline, center of the page"
451,https://drive.google.com/file/d/1_S25tHIc1vsAzvu_kqm_ly60vzX5CKci/view?usp=drivesdk,Semrush,SEO Tool,Semrush,What is the secret of this small company to reach number 1 in searches?,"Inline, center of the page"
451,https://drive.google.com/file/d/1_S25tHIc1vsAzvu_kqm_ly60vzX5CKci/view?usp=drivesdk,Endesa,Energy Service,Endesa,Save 290€ with Formidable Energy. Contract light and maintenance for 290€ in 2 years.,"Sidebar, right side"
451,https://drive.google.com/file/d/1H0reTyljOJg_TY3b9QFjolfxSBwaKKgx/view?usp=drivesdk,Endesa,Energy Savings,Endesa,Save 290€* on energy costs,Bottom section
451,https://drive.google.com/file/d/1Gky_-8tNxNnsnHf7BMYKqdrYNJMHSmGP/view?usp=drivesdk,Endesa Advertisement,Energy services,Endesa,Promotes energy services with a special offer highlighting savings on energy contracts.,Sidebar
451,https://drive.google.com/file/d/1Gky_-8tNxNnsnHf7BMYKqdrYNJMHSmGP/view?usp=drivesdk,Sorolla - Barcelona,Art exhibition,Sorolla Expo,Promotes an art exhibition featuring works by Sorolla in Barcelona.,Bottom section
451,https://drive.google.com/file/d/1bUlJkhxiqx2XA5wNmt1IzJkHe153eQk1/view?usp=drivesdk,LT Naujienos,News and updates,LT Naujienos,Stay updated with the latest news,bottom section
451,https://drive.google.com/file/d/1jhQrKD_V8nmEik-21WQEh-QS8jASFqXv/view?usp=drivesdk,Semrush,SEO and marketing analytics tool,Semrush,Semrush! Achieve the same success as them,sidebar
451,https://drive.google.com/file/d/10raNQF0odG_-GRWf4zrygye8pULm5HuY/view?usp=drivesdk,SEMrush,SEO Tools,SEMrush,What is the secret of this small business to rank number 1 in searches?,sidebar
451,https://drive.google.com/file/d/1QjHudem8k0fxSNIB1YwVYh_EBakZu-34/view?usp=drivesdk,Semrush,SEO and Marketing Tools,Semrush,What is the secret of this small company to reach #1 in searches?,Sidebar
514,https://drive.google.com/file/d/11PFcICgE5jWTMaeyC5oiC5xw55a30Ziu/view?usp=drivesdk,net.Flat,Internet services,net.Flat,Promoting flexible internet plans.,Top banner
514,https://drive.google.com/file/d/1sDP-KJrYhGTPvbEyxS9EM9zVWCN7822S/view?usp=drivesdk,Trick to Remove Scratches,Scratch Removal Technique,[Not Provided],"Every car has scratches, but few know this trick to remove them easily.",sidebar
514,https://drive.google.com/file/d/1sDP-KJrYhGTPvbEyxS9EM9zVWCN7822S/view?usp=drivesdk,Problems with Throat and Ears?,Lysobact,[Not Provided],Problems with throat and ears? Nothing serious with Lysobact.,bottom
514,https://drive.google.com/file/d/16jCwmjW9vMZC87gJZ-aNPKz3E5ewHY4m/view?usp=drivesdk,Trick to Remove Scratches,Scratch removal technique,Unknown,"Every car has scratches, but few know this trick to remove them. All cars have scratches, but only a few know this trick that easily eliminates scratches.",Sidebar
514,https://drive.google.com/file/d/1oFMqArPOedgbYxktMVLooYUChtkbrUk1/view?usp=drivesdk,Nova Super Bonbonjera,Bonbons,Crvena Jabuka,Get 40 coupons for greater savings.,inline (middle of the content)
514,https://drive.google.com/file/d/1u_4jrZ4Bn0F_hdq7Yw1KLdHQKAxB7tRR/view?usp=drivesdk,,,,,Google ads (closed)
514,https://drive.google.com/file/d/1Iy0tnqvgf7Y553hI_8e99AGbhfK0Rm2j/view?usp=drivesdk,Dresscode,Clothing,dresscode.ba,Dress to impress with a 30% discount on the prom collection.,Banner
514,https://drive.google.com/file/d/1g7uDLq8LTRuLik0yuBZiRQiNiCAVLbok/view?usp=drivesdk,OBJAŠNJEN SNIMAK,News update,[Company dealing with news or media],Iranski komandosi spustili se iz helikoptera i zauzeli brod povezan s Izraelom. (Translation: Iranian commandos descended from helicopters and seized a ship linked to Israel.),"inline, above content"
514,https://drive.google.com/file/d/1NEWTUdo-qc1ECoZbmNAiGZe_Caz10l5t/view?usp=drivesdk,LKQ,Automotive Parts,LKQ Corporation,Keeping you moving,sidebar
514,https://drive.google.com/file/d/1qtyxYNA14gSnVZNMJAO3QKu_R6utzvQM/view?usp=drivesdk,Google Ads,Online Advertising Services,Google,Space for Google ads,Banner area (placeholder)
547,https://drive.google.com/file/d/1s4RF0YQCnHHsa6L1aYxzYpWzG7lvfz7e/view?usp=drivesdk,American Express,Credit Card,American Express,Get a bonus of 800€ for your restaurant spending.,"Top section, left sidebar"
547,https://drive.google.com/file/d/1s4RF0YQCnHHsa6L1aYxzYpWzG7lvfz7e/view?usp=drivesdk,Alquiler Coches Canarias,Car Rental,Alquiler Coches Canarias,Rent a car in all the islands at the best price. Audioguía and 100% Sure Risk.,"Inline, middle section"
547,https://drive.google.com/file/d/1n45jmAUOZTzgc83vutJSKm9DxbRIC78P/view?usp=drivesdk,American Express Offer,Credit Card,American Express,Get a welcome bonus of €800 for your restaurant expenses.,left sidebar
547,https://drive.google.com/file/d/1n45jmAUOZTzgc83vutJSKm9DxbRIC78P/view?usp=drivesdk,Informer Daily Newspapers,Newspaper,Informer,Subscribe to our daily newspaper for the latest updates.,banner
547,https://drive.google.com/file/d/13zBiSuam6F9D6O50MXdDqsahHkzQVo_r/view?usp=drivesdk,SwitchBot,Smart Home Device,SwitchBot,A device to control home appliances smartly.,Sidebar
547,https://drive.google.com/file/d/1X9zPokxMqZ04LBI3xK_iXcazVUWdfWjK/view?usp=drivesdk,Tarjeta Platinum,Credit Card,American Express,Get exclusive benefits for dining at restaurants.,Top section before the headline
25,https://drive.google.com/file/d/1weOdOUCVb6SJ9mUu15Xs4eU56XG36cna/view?usp=drivesdk,Vueling,Flight Tickets,Vueling Airlines,Flights from Barcelona (BCN) to Florence (FLR) starting from €34.99.,Banner on the right side of the website.
25,https://drive.google.com/file/d/1PtqsexR05oxyg2Qu10yD8xi9ZFlwC-ns/view?usp=drivesdk,Kariuomenė ir karybos technologijos,Military Equipment and Technologies,Unknown,"Focuses on military and combat technologies, promoting related topics.","Top section, under header"
25,https://drive.google.com/file/d/1PtqsexR05oxyg2Qu10yD8xi9ZFlwC-ns/view?usp=drivesdk,Technologijos.lt,Survey Participation,technologijos.lt,Invitation to participate in a survey regarding technology-related queries.,"Inline, under article body"
25,https://drive.google.com/file/d/1wOm7OnHZd0tCfw-cc4g3jePGfnZPN8zM/view?usp=drivesdk,Wiber,Car Rentals,Wiber,Rental options for various car models including Fiat and Skoda.,Sidebar
25,https://drive.google.com/file/d/1mT2fmuZYwzU9tM4DR9KiOczAkkhD5qAe/view?usp=drivesdk,Слава России!,Video presentation,Haqqin.az,"This ad features a video related to Ivan Syrskiy speaking about recent events involving the Russian military, with an emphasis on the ongoing context of Russian citizens living abroad.",Inline (within the content)
25,https://drive.google.com/file/d/1_DHmPS_JsYa7i2iBx1jbOHmKQlL85FEB/view?usp=drivesdk,MELIĀ Collection,Hotel Stay,MELIĀ Hotels,HACIENDA DEL CONDE MELIĀ COLLECTION offers stays starting from 126 € in Tenerife.,sidebar
25,https://drive.google.com/file/d/1KMMqLDH3NkMjSp9npsXm-i84m6BehuIN/view?usp=drivesdk,Google Ads,Advertisement Services,Google,Sponsored link area showing various advertisement suggestions.,Sidebar
549,https://drive.google.com/file/d/1Ow6djFZZJhdoykkCpWmzngMs0AOotHcH/view?usp=drivesdk,Sculpting Body Pack,Body Care Product,,A pack designed for body sculpting and care.,sidebar
549,https://drive.google.com/file/d/1Ow6djFZZJhdoykkCpWmzngMs0AOotHcH/view?usp=drivesdk,Sunrise Radiance,Skincare Product,,A radiant skincare product for a glowing complexion.,sidebar
549,https://drive.google.com/file/d/1Ow6djFZZJhdoykkCpWmzngMs0AOotHcH/view?usp=drivesdk,Exfoliating Rose Facial,Facial Care Product,,A facial care product for exfoliating skin with rose essence.,sidebar
549,https://drive.google.com/file/d/1Ow6djFZZJhdoykkCpWmzngMs0AOotHcH/view?usp=drivesdk,Bye Bye Acne Pack,Acne Treatment,,A treatment pack designed to help reduce acne.,sidebar
549,https://drive.google.com/file/d/1Ow6djFZZJhdoykkCpWmzngMs0AOotHcH/view?usp=drivesdk,inbestMe,Financial Service,Cartera Ahorro,A financial service offering flexible savings options.,right sidebar
549,https://drive.google.com/file/d/10m94LglX44B7VJT0RmbX8r7gWz6Owa_z/view?usp=drivesdk,Sculpting Body Pack,Body Care Package,Not specified,A body care product aimed at enhancing the body shape.,Sidebar
549,https://drive.google.com/file/d/10m94LglX44B7VJT0RmbX8r7gWz6Owa_z/view?usp=drivesdk,Sunrise Radiance,Skin Care Product,Not specified,A skincare product designed to provide a radiant complexion.,Sidebar
549,https://drive.google.com/file/d/10m94LglX44B7VJT0RmbX8r7gWz6Owa_z/view?usp=drivesdk,Exfoliating Rose Face Mask,Facial Care Product,Not specified,A facial mask that offers exfoliation benefits.,Sidebar
549,https://drive.google.com/file/d/10m94LglX44B7VJT0RmbX8r7gWz6Owa_z/view?usp=drivesdk,Bye Bye Acne Pack,Acne Treatment Package,Not specified,A skincare package focused on acne treatment.,Sidebar
549,https://drive.google.com/file/d/10m94LglX44B7VJT0RmbX8r7gWz6Owa_z/view?usp=drivesdk,CarteraAhorro inbestMe,Financial Services,Not specified,A financial service promoting savings and investment.,Right sidebar
549,https://drive.google.com/file/d/1fjVWewIdAFUHB3BR1PeU1giMoUaOxVkh/view?usp=drivesdk,HACIENDA DEL CONDE,MELIÄ Collection,MELIÄ,"Starting from €161 per night at HACIENDA DEL CONDE, MELIÄ Collection.","Center of the page, inline advertisement"
549,https://drive.google.com/file/d/1fjVWewIdAFUHB3BR1PeU1giMoUaOxVkh/view?usp=drivesdk,CarteraAhorro,Investment Account,inbestMe,"Investment options starting from €1,000 with a 3.60% interest rate.","Sidebar, right side of the page"
549,https://drive.google.com/file/d/16KnAi4PQKYfy-KPp7OKVQ2p_J9kxcedH/view?usp=drivesdk,HACIENDA DEL CONDE Meliã Collection,Hotel Stay,Meliã Hotels International,Stay at Hacienda del Conde Meliã Collection starting from €161.,"Top section, before the headline"
549,https://drive.google.com/file/d/16KnAi4PQKYfy-KPp7OKVQ2p_J9kxcedH/view?usp=drivesdk,Vitamin C Concentrate,Skincare Product,Not specified,Vitamin C Concentrate for €35.95.,"Bottom section, inline"
549,https://drive.google.com/file/d/16KnAi4PQKYfy-KPp7OKVQ2p_J9kxcedH/view?usp=drivesdk,Freshly,Beauty Products,Not specified,"Sculpting Body Pack for €49.95, Sunrise Radiance for unspecified price, Exfoliating Rose Farm for unspecified price.","Bottom section, inline"
513,https://drive.google.com/file/d/1iZCR7KBo5fLZD4lP2A-C27pd9ibI0e3x/view?usp=drivesdk,Bikini de baño sostenible,Bikini,Carrefour,Sustainable women's bikini from Carrefour.,Left sidebar
513,https://drive.google.com/file/d/1iZCR7KBo5fLZD4lP2A-C27pd9ibI0e3x/view?usp=drivesdk,Sustainable printed shorts,Shorts,Carrefour,Sustainable printed men's shorts from Carrefour.,Left sidebar
513,https://drive.google.com/file/d/1iZCR7KBo5fLZD4lP2A-C27pd9ibI0e3x/view?usp=drivesdk,Sustainable flip-flops,Flip-flops,Carrefour,Sustainable flip-flops for women from Carrefour.,Right sidebar
513,https://drive.google.com/file/d/16C1Yce6Tp8UjchIue0oCKGe5QUmbuX_y/view?usp=drivesdk,Bañador estampado sostenible de Hombre TEX,Swimming shorts,Carrefour,Sustainable printed bathing suit for men.,Sidebar left
513,https://drive.google.com/file/d/16C1Yce6Tp8UjchIue0oCKGe5QUmbuX_y/view?usp=drivesdk,Bermuda de baño estampado sostenible de Niño TEX,Swimming shorts for kids,Carrefour,Sustainable printed bathing suit for children.,Sidebar right
513,https://drive.google.com/file/d/1_WoYYnjlEHBeeXwuGOwWQD0F9yi_qBq9/view?usp=drivesdk,Carrefour Swimwear,Swimwear,Carrefour,Sustainable printed men's swimwear available for purchase.,Left sidebar
513,https://drive.google.com/file/d/1_WoYYnjlEHBeeXwuGOwWQD0F9yi_qBq9/view?usp=drivesdk,UNICEF Campaign,Charity Donations,UNICEF,Choose children first with your tax deductible gift.,"Center, overlayed on image"
513,https://drive.google.com/file/d/1wSfHN30X6EpISd-_QdaT_k7OaDfLmYK2/view?usp=drivesdk,Carrefour Swimwear,Swimwear,Carrefour,Men's printed swim shorts available for purchase at a price of €9.99.,left sidebar
513,https://drive.google.com/file/d/1-qWiaJp2vI6s6jPl70fXx_pmsJ2x8ABe/view?usp=drivesdk,Carrefour Swimwear,Men's Swim Shorts,Carrefour,Sustainable printed swimwear for men.,Left sidebar
513,https://drive.google.com/file/d/1-qWiaJp2vI6s6jPl70fXx_pmsJ2x8ABe/view?usp=drivesdk,Vueling Flights,Flight offers,Vueling,Starting from 34.99 €.,Inline
513,https://drive.google.com/file/d/1B_DGzBJY62e23nJ41k_-8cAswPiz1G2Y/view?usp=drivesdk,Carrefour Swim Shorts,Swim shorts,Carrefour,"Sustainable printed swim shorts for men, priced at €9.99.",Sidebar
523,https://drive.google.com/file/d/1gniZwwyoqJAmPjSA9wyNvVSuGWUSIy2r/view?usp=drivesdk,eBay,Online Shopping,eBay,Revitalize your auto with a wide selection of parts and accessories.,bottom
523,https://drive.google.com/file/d/1YucIDU45YtpshBmTNHJYKfuxU5cv9V1Y/view?usp=drivesdk,Last NATO Bombing Effects,NATO Bombing Information,N/A,"Details on the consequences of NATO bombings including casualties, injuries, and destruction.",Bottom section
523,https://drive.google.com/file/d/1YucIDU45YtpshBmTNHJYKfuxU5cv9V1Y/view?usp=drivesdk,eBay Auto Renewal,eBay Services,eBay,Promotional message about renewing your eBay vehicle service.,Bottom section
523,https://drive.google.com/file/d/1YucIDU45YtpshBmTNHJYKfuxU5cv9V1Y/view?usp=drivesdk,Vueling Airlines,Airplane Tickets,Vueling,Ad for Vueling Airlines promoting travel options.,Sidebar (right)
523,https://drive.google.com/file/d/15KMtOpB72obVwOolMu-Ffv2tkjDXMDV8/view?usp=drivesdk,NATO Bombardovanje,Information regarding NATO bombings,N/A,"This ad discusses the consequences of NATO bombings, including casualties and damage caused during the operations.",Bottom section of the page
523,https://drive.google.com/file/d/15KMtOpB72obVwOolMu-Ffv2tkjDXMDV8/view?usp=drivesdk,eBay Promotions,Various products,eBay,Promoting eBay with messages about offers and discounts.,Bottom section of the page
523,https://drive.google.com/file/d/1fldnkjSFedPcSTACPgJTHGdWT3sM4e1R/view?usp=drivesdk,Vueling,Flight booking service,Vueling Airlines,Flight from Barcelona (BCN) to Florence (FLR) starting from €34.99.,Inline (middle of the page)
523,https://drive.google.com/file/d/1fldnkjSFedPcSTACPgJTHGdWT3sM4e1R/view?usp=drivesdk,Magnanni,Footwear,Magnanni,Stylish white sneaker with brown accents.,Sidebar (right side of the page)
523,https://drive.google.com/file/d/1VTYAv7vGMuqPVx24e5oCqQBG9Vmat6eB/view?usp=drivesdk,Join Us,Telegram and Viber Group,N/A,Invitation to join a group on Viber and Telegram.,top section before the headline
523,https://drive.google.com/file/d/1VTYAv7vGMuqPVx24e5oCqQBG9Vmat6eB/view?usp=drivesdk,Magnanni,Shoes,Magnanni,Premium quality shoes displayed in an ad.,sidebar/banner
523,https://drive.google.com/file/d/1MhElpVrvvb6juD8WvLWJD4dQpeNr2Anr/view?usp=drivesdk,Eight Festival,Festival event,N/A,Experience the uniqueness of the festival held from 03.23 to another unspecified date.,Top right banner
523,https://drive.google.com/file/d/1MhElpVrvvb6juD8WvLWJD4dQpeNr2Anr/view?usp=drivesdk,Website Development!,Website creation service,N/A,35% discount for quality website creation with favorable prices and a modern design.,Bottom banner
523,https://drive.google.com/file/d/1lqHIDCtn63Ekncf_BFPO4X8dTDNHZn47/view?usp=drivesdk,eBay,Online Shopping,eBay Inc.,"Shop online for a wide variety of items including electronics, fashion, and home goods.",banner
523,https://drive.google.com/file/d/1lqHIDCtn63Ekncf_BFPO4X8dTDNHZn47/view?usp=drivesdk,Webpage Creation,Website Development Services,Unknown,35% discount on quality website development services.,banner
147,https://drive.google.com/file/d/1Rc-fsULfBrTJaBY7tbxvn3OZraTcfD-3/view?usp=drivesdk,European Elections Approaching!,Election Awareness,N/A,Encourages voting and awareness regarding upcoming European elections.,sidebar
