Folder_Number,Image_Link,Ad_Name,Product,Company,Ad_Description,Ad_Placement
529,https://drive.google.com/file/d/1oFElXznqxWqccjGgenF7byavE7Mh6JS1/view?usp=drivesdk,Opening Sale,Shorts,Alkatomir,"Discount on shorts, originally priced at €28.90, now just €1.53.",banner
529,https://drive.google.com/file/d/1Hd79chkyQ8x6yy7M2crROBLToASteqRj/view?usp=drivesdk,Google Ad,Information Request,Google,Please provide feedback information,Sidebar
529,https://drive.google.com/file/d/1Hd79chkyQ8x6yy7M2crROBLToASteqRj/view?usp=drivesdk,Google Ad,Information Request,Google,Please provide feedback information,Sidebar
529,https://drive.google.com/file/d/1Hd79chkyQ8x6yy7M2crROBLToASteqRj/view?usp=drivesdk,Google Ad,Information Request,Google,Please provide feedback information,Top Section
529,https://drive.google.com/file/d/1Hd79chkyQ8x6yy7M2crROBLToASteqRj/view?usp=drivesdk,Google Ad,Information Request,Google,Please provide feedback information,Bottom Section
514,https://drive.google.com/file/d/1-YoYRZJNt3kCuKl-3TGajBT1zzvYz-ZC/view?usp=drivesdk,Bingo,Grocery Shopping,Bingo,A promotional advertisement for grocery shopping options at Bingo stores.,Top section (banner)
514,https://drive.google.com/file/d/1bVXFuLt3r81r-vopraGsauE8EX5xz0P0/view?usp=drivesdk,MPM,Motor Oil,MPM Oil Company,Premium motor oil suitable for various vehicles to ensure optimal performance and protection.,bottom section
514,https://drive.google.com/file/d/1HhdRfTrm8q8pcQGG5Bxz8KBhSt42_oJR/view?usp=drivesdk,Ad from Google,General Ads,Google,This is a generic advertisement provided by Google.,Sidebar
514,https://drive.google.com/file/d/1ZmiHCshK7SMy4LtMChoVFRXkbwwdYxiI/view?usp=drivesdk,Dulcolax,Laxative,Dulcolax,"Effective solution for natural bowel cleansing, with precise dosing in just one tablet.",inline ad in the article
514,https://drive.google.com/file/d/1wNWuzmSPF7dXPUuwGIQaDTCu5m-bFFI6/view?usp=drivesdk,Nova Super Bonbonjera,Candy/Bonbon,Crvena Jabuka,40 coupons for more savings,sidebar
514,https://drive.google.com/file/d/1jsdql3lhB97JQbXHUSXORpLximEgHyBF/view?usp=drivesdk,Google Ads,Information Services,Google,Get private information services from Google.,"Placeholder for Google ads, central section of the page."
514,https://drive.google.com/file/d/1jsdql3lhB97JQbXHUSXORpLximEgHyBF/view?usp=drivesdk,Google Ads,Information Services,Google,Get private information services from Google.,"Placeholder for Google ads, central section of the page."
514,https://drive.google.com/file/d/1jsdql3lhB97JQbXHUSXORpLximEgHyBF/view?usp=drivesdk,Google Ads,Information Services,Google,Get private information services from Google.,"Placeholder for Google ads, bottom section of the page."
514,https://drive.google.com/file/d/19KRJneVLknYT2pEs_rEzXAHiQSoeqnSC/view?usp=drivesdk,Premium Motor Oil,Motor oil,Unknown,Premium motor oil for vehicles.,Banner on the right side of the page
25,https://drive.google.com/file/d/15thuk31OHPkB7Mgty3aFr9TUR0XRSV6F/view?usp=drivesdk,Wiber,Car Service,Wiber,A promotional ad for a car service company offering vehicle rental or hire services.,Sidebar
25,https://drive.google.com/file/d/1trPXhdDvXHsnw7_FXTDIF0SudRdLzzfb/view?usp=drivesdk,,,,,top section before the headline
25,https://drive.google.com/file/d/1trPXhdDvXHsnw7_FXTDIF0SudRdLzzfb/view?usp=drivesdk,Kariuomenė ir karybos technologijos,,,Military and warfare technologies information,sidebar
25,https://drive.google.com/file/d/1UQxStKCaSqkPBzhMEF8o8g-TcxYLaLMm/view?usp=drivesdk,Fiat,Car Rental,Fiat,From €19.38 per day,Right sidebar
25,https://drive.google.com/file/d/1LnpdBTTLojWhXXUAjUVS0-eX7MlKUuQW/view?usp=drivesdk,Google Ads,Online Advertising,Google,Advertisement placeholder from Google for various products/services.,Sidebar
25,https://drive.google.com/file/d/1B3rm_sBsxsNdhDAYvqOlkFbWW-Bg9mVO/view?usp=drivesdk,Wiber,Communication App,Wiber,A promotional advertisement for a communication app offering various functionalities.,bottom section
25,https://drive.google.com/file/d/1nf5TgmQxRtBDCMFtMr_zxqr-VxSE4zo-/view?usp=drivesdk,,Mobile app,,"A circular, colorful icon for a social media application appears, indicating a potential advertisement for the app.",Bottom section of the page.
464,https://drive.google.com/file/d/12qqOH1NBSApqW5ehI_EUJ50yaMG0fgiR/view?usp=drivesdk,,,,,
464,https://drive.google.com/file/d/197cwJ2rAd-eQnG5uZi4GyROdZwlg0T6h/view?usp=drivesdk,,,,,sidebar
464,https://drive.google.com/file/d/1V8rrttbpUPmbz9t06_r7js9FSa08EM_q/view?usp=drivesdk,Google Ads,Advertisement Suggestions,Google,Options to enhance advertising visibility and suggestion features.,Sidebar
464,https://drive.google.com/file/d/1tLcikzjOYAWt9-wpiolRc1Nkv4a-P0xW/view?usp=drivesdk,Barcelona: Se buscan,People Finder Program,Experto en Audición,Looking for 500 people over 50 years old (Click here),sidebar
464,https://drive.google.com/file/d/1tLcikzjOYAWt9-wpiolRc1Nkv4a-P0xW/view?usp=drivesdk,¡Pasa de comprar paneles solares!,Solar Panel Buying Guide,Ayuda Solar 2023,Try this solar panel trick (flip it),sidebar
464,https://drive.google.com/file/d/1whemchAbPj50HlNNBMphWD4rgI965akO/view?usp=drivesdk,Acufeno,Hearing solution,Unknown,A solution for tinnitus (ringing in the ears).,"Main content area, above the headline"
464,https://drive.google.com/file/d/1whemchAbPj50HlNNBMphWD4rgI965akO/view?usp=drivesdk,Barcelona: Job Seekers,Job opportunity for seniors,Experto en Audición,Searching for 500 individuals over 50 years old. (Click here),"Main content area, below the previous ad"
464,https://drive.google.com/file/d/1whemchAbPj50HlNNBMphWD4rgI965akO/view?usp=drivesdk,Solar Panel Purchase Help,Solar panels,Ayuda Solar 2023,Tips for buying solar panels: Try this handy trick (it's amazing).,"Main content area, to the right of the previous ad"
231,https://drive.google.com/file/d/1zK_kecXV5dw4jkHabzhAe-Z-FJnLT5KG/view?usp=drivesdk,RADISSON HOTELS GRAND CANARIA,Hotel accommodation,Radisson Hotels,Enjoy the beaches and mountains of Gran Canaria.,Sidebar
231,https://drive.google.com/file/d/1I4ZJVOO4bHriBNWlzVi6FUEfiG-m_7qV/view?usp=drivesdk,,,,,
231,https://drive.google.com/file/d/1KPhC1UfwSKY0iAHfmgU-V_y3_4JkBukW/view?usp=drivesdk,Hungary,Tourism,MAGYARORSZÁG,Every season is beautiful in Hungary,banner
231,https://drive.google.com/file/d/1cunXlCEvGvng8XFJiNZswbu3iI4bjJRZ/view?usp=drivesdk,Military Recruitment Reward,Military recruitment service,Unknown,The military recruitment commissioner awarded wives who surrendered their husbands to the military!,inline text below main content
470,https://drive.google.com/file/d/1rMXzk-FuoHbS6fGsELwZVPEnnevl_j4Y/view?usp=drivesdk,Bañador con detalle de cortes de Niña TEX,Swimsuit for girls,Carrefour,A colorful swimsuit designed for girls featuring unique cutting details.,Left sidebar
470,https://drive.google.com/file/d/1rMXzk-FuoHbS6fGsELwZVPEnnevl_j4Y/view?usp=drivesdk,Cabina de Reuniones Insonorizada,Soundproof Meeting Booth,mute-labs,"A soundproof booth for meetings, providing an acoustic environment for office use.",Top banner
470,https://drive.google.com/file/d/12J2GnpDOkM0XzsgZPdfhYcAU-24zw2bP/view?usp=drivesdk,Xiaomi TV A Pro 55,Television,Xiaomi,Promoting the Xiaomi TV A Pro 55 model.,Bottom section of the website
470,https://drive.google.com/file/d/1kq5c9yADPFjrPiDc9E6Vf-ImSFcqGTjQ/view?usp=drivesdk,Recopila firmas electrónicas,Electronic signature collection,Adobe,Collect electronic signatures easily with Adobe.,Right sidebar
470,https://drive.google.com/file/d/1kq5c9yADPFjrPiDc9E6Vf-ImSFcqGTjQ/view?usp=drivesdk,GaMax Cine y Series,Streaming service,GaMax,Enjoy movies and series with GaMax.,Bottom sidebar
470,https://drive.google.com/file/d/1sTWtFRj_6hPhNJM836XyMeGxcfTLc6N2/view?usp=drivesdk,Anuncis de Google,,,Advertisements from Google,sidebar
470,https://drive.google.com/file/d/1sTWtFRj_6hPhNJM836XyMeGxcfTLc6N2/view?usp=drivesdk,Anuncis de Google,,,Advertisements from Google,sidebar
470,https://drive.google.com/file/d/1zmTqMtcHorRTVAXe8lLBFmlBqw3uxfPH/view?usp=drivesdk,TUTANKAMON,Immersive experience,TUTANKAMON,The advertisement promotes an immersive experience related to ancient Egypt.,Sidebar
470,https://drive.google.com/file/d/1_0BaHaQTYJyY4BAELC_gRmHG0gHU-p7w/view?usp=drivesdk,Google Ads,Online Advertising,Google,Advertising suggestions and opportunities available through Google.,Sidebar
451,https://drive.google.com/file/d/1kx3d5OKVVWrcP8UajJioRRCm_QT2jKbD/view?usp=drivesdk,Mūsų TV,Streaming Service,Mūsų TV,Online streaming service offering various shows and content.,Sidebar
451,https://drive.google.com/file/d/1kx3d5OKVVWrcP8UajJioRRCm_QT2jKbD/view?usp=drivesdk,Temu,Shopping Portal,Temu,A platform offering discounts and promotions on various products.,Bottom Section
451,https://drive.google.com/file/d/115K8vsyZdCvZqzpB4FJQHusNSUUPyiwM/view?usp=drivesdk,Mūsų TV,TV service,Mūsų TV,A service providing television programs and content.,sidebar
451,https://drive.google.com/file/d/1S4AJDgBuv5qBSPXKu5vPwbwAXfg1ntXY/view?usp=drivesdk,AYUNO INTERMITENTE BÁSICO PARA HOMBRES,Intermittent Fasting Program,,A program designed for men focusing on intermittent fasting,sidebar
451,https://drive.google.com/file/d/1S4AJDgBuv5qBSPXKu5vPwbwAXfg1ntXY/view?usp=drivesdk,RADISSON HOTELS MADRID,Hotel Accommodation,Radisson Hotels,"Enjoy the history, art, and shopping in Madrid",right sidebar
451,https://drive.google.com/file/d/1S4AJDgBuv5qBSPXKu5vPwbwAXfg1ntXY/view?usp=drivesdk,Desde 240.000€ + IVA,Property Listings,Arqura,"Magnificent properties in Tossa de Mar with garage spaces, swimming pool, and garden areas",bottom right
451,https://drive.google.com/file/d/1XTHefTOdCurpTj69CtB-qeNWP8_RyHbK/view?usp=drivesdk,Google Ads,Online Advertising,Google,This advertisement promotes Google services or features.,Sidebar
451,https://drive.google.com/file/d/14old8SSFWG6CEX4ilhLvhI3CZym1FZsl/view?usp=drivesdk,OhMyBox,Storage rental,OhMyBox,Get your first month free when you book for 3 months or more. Find your storage unit now.,Top section before the headline
451,https://drive.google.com/file/d/14old8SSFWG6CEX4ilhLvhI3CZym1FZsl/view?usp=drivesdk,Trip To Luxury,Travel services,N/A,The most amazing travel destinations.,Banner (sidebar)
451,https://drive.google.com/file/d/14old8SSFWG6CEX4ilhLvhI3CZym1FZsl/view?usp=drivesdk,AliExpress Exclusive Price,"Various products (fashion, bikes, cameras)",AliExpress,Exclusive price offers for different categories of products.,Bottom section (sidebar)
451,https://drive.google.com/file/d/1Dfehufa9BcDWS3fqk4YLVnVqwLLPv6D0/view?usp=drivesdk,Advertisement from Google,,Google,,"Sidebar, lower section"
451,https://drive.google.com/file/d/1Dfehufa9BcDWS3fqk4YLVnVqwLLPv6D0/view?usp=drivesdk,Advertisement from Google,,Google,,"Sidebar, right section"
451,https://drive.google.com/file/d/1Dfehufa9BcDWS3fqk4YLVnVqwLLPv6D0/view?usp=drivesdk,,,,"Video recording not available, as the 'YouTube' broadcast is interrupted.","Main content area, central section"
88,https://drive.google.com/file/d/1yVV932SRYqFUOn8wTKyOq4yIx9nR-puH/view?usp=drivesdk,Discover why solar panels are the best option for your home,Solar Panels,Social Energy,An advertisement promoting the benefits of solar energy solutions for residential properties.,Sidebar
88,https://drive.google.com/file/d/1oWBepjkgeJHx7-r8xeFKq-os_OuKl2FY/view?usp=drivesdk,Hair Loss Solution,Hair Growth Support,Market of Goods,Get ahead of hair loss problems. Supports healthy hair growth.,Inline Below Image
88,https://drive.google.com/file/d/1oWBepjkgeJHx7-r8xeFKq-os_OuKl2FY/view?usp=drivesdk,Online Insurance,Insurance Services,Sigal,Buy online insurance you need.,Sidebar
88,https://drive.google.com/file/d/1oWBepjkgeJHx7-r8xeFKq-os_OuKl2FY/view?usp=drivesdk,Offers for Champions,Special Promotions,Interspar,Check out the catalog of offers from 10th to 12th of September.,Sidebar
88,https://drive.google.com/file/d/1J6f4V5tz8UkXq8ycH8emNIBRnn5OImkg/view?usp=drivesdk,Market of Goods,Hair Loss Solution,market-of-goods.com,Get ahead of hair loss problems. Supports healthy hair growth.,Inline (text overlay on image)
88,https://drive.google.com/file/d/1J6f4V5tz8UkXq8ycH8emNIBRnn5OImkg/view?usp=drivesdk,Life's Funniest Airplane Designs,Book Compilation,Not Specified,The 42 funniest airplane designs in the world.,Sidebar (bottom left)
99,https://drive.google.com/file/d/1UioE6aD_aax06h6kdSX5GHOqJ_vddUkz/view?usp=drivesdk,Casual Cargo Shorts,Cargo Shorts,Unknown,Stylish cargo shorts perfect for casual wear in summer.,sidebar
99,https://drive.google.com/file/d/1UioE6aD_aax06h6kdSX5GHOqJ_vddUkz/view?usp=drivesdk,Summer Shirt Collection,Shirts,Unknown,Collection of stylish summer shirts with unique designs.,sidebar
99,https://drive.google.com/file/d/1UioE6aD_aax06h6kdSX5GHOqJ_vddUkz/view?usp=drivesdk,Pink Backpack,Backpack,Villanee,Trendy pink backpack ideal for daily use.,inline
99,https://drive.google.com/file/d/1yyAkKdROgP6RqbjoXE_Odf8bbfmMqKzJ/view?usp=drivesdk,Vilanova Travel Bag,Travel Bag,Vilanova,A stylish and functional travel bag perfect for your travels.,sidebar
99,https://drive.google.com/file/d/1qFInlKCFM83GX8CKRrpWFK-1drcuriWj/view?usp=drivesdk,New SUVs Available,SUVs,[Car manufacturer name],Explore the latest range of SUVs featuring cutting-edge technology and design.,sidebar
99,https://drive.google.com/file/d/1qFInlKCFM83GX8CKRrpWFK-1drcuriWj/view?usp=drivesdk,Latest Sneakers Collection,Sneakers,[Shoe brand name],Check out our latest collection of sneakers designed for comfort and style.,bottom
99,https://drive.google.com/file/d/1qFInlKCFM83GX8CKRrpWFK-1drcuriWj/view?usp=drivesdk,MELIÂREWARDS,Loyalty Program,[Company related to rewards],Join MELIÂREWARDS for exclusive benefits and offers.,sidebar
99,https://drive.google.com/file/d/1YuX0hGIiPIU-514BSXjHR5uOunsUSliM/view?usp=drivesdk,New Car Models,Automobile,Anadolu Automotive,Discover the latest car models available at Anadolu Automotive. Special offers for new buyers!,bottom section
99,https://drive.google.com/file/d/1YuX0hGIiPIU-514BSXjHR5uOunsUSliM/view?usp=drivesdk,Sneaker Sale,Sneakers,Fitness Store,Exclusive deals on sports sneakers. Shop now and enjoy great discounts!,inline section
8,https://drive.google.com/file/d/1QN3sPlJN9cKht-2pe3psunysKBox5FWl/view?usp=drivesdk,Barcelo.com,Travel and Leisure Services,Barceló,Enjoy discounts of up to 40% on travel services.,Sidebar
8,https://drive.google.com/file/d/1QN3sPlJN9cKht-2pe3psunysKBox5FWl/view?usp=drivesdk,Donate to Fight Cancer,Cancer Research Projects,Asociación Contra el Cáncer,Contribute to cancer research with your donation.,Sidebar
8,https://drive.google.com/file/d/1d4_DkuNYxOtBmr1JVlAvWjESaWFDDz_a/view?usp=drivesdk,Join our WhatsApp Channel!,WhatsApp channel subscription,ok diario,Join our WhatsApp channel for news updates and information.,sidebar
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,Cistern Trucks,Cistern Trucks,,"18 cistern trucks for 2,909,825 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,Semi-Submersible Vessels,Vessels,,"5 semi-submersible vessels for 1,442,500 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,4x4 Vehicles,4x4 Vehicles,,"100 4x4 vehicles for 1,100,000 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,Pick-Up Trucks,Pick-Up Trucks,,"100 Pick-Up type 4x4 vehicles for 4,917,900 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,Thermal Cameras,Thermal Cameras,,"65 thermal cameras for 7,978,750 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,Night Vision Equipment,Vision Equipment,,"25 night vision equipment for 107,500 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,Automatic 4x4 Vehicles,4x4 Vehicles,,"100 automatic 4x4 vehicles for 3,820,000 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,Troop Transport Trucks,Troop Transport Trucks,,"18 troop transport trucks for 1,825,830 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,All-Terrain Vehicles,Vehicles,,"20 all-terrain vehicles for 1,100,000 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,Toyota Land Cruiser,Vehicles,Toyota,"130 vehicles with a set of Toyota Land Cruiser for 4,875,000 euros.",Body of the article
8,https://drive.google.com/file/d/1tpW2EdETtwO_WZ2XcCUaWjWkk5XRONxt/view?usp=drivesdk,Nautical Telecommunications Equipment,Telecommunications Equipment,,"Nautical telecommunications equipment for 55,179.20 euros.",Body of the article
8,https://drive.google.com/file/d/1g3RzxaM5oOoLNwNF-_JsBgl9d2osBPXu/view?usp=drivesdk,Trasteros de 1m² a 12m²,Storage Units,OhMyBox,1 month free. Get the best offer on storage. Request a price.,Sidebar
8,https://drive.google.com/file/d/1uhbSIRPVZKiX_LJ4Y9DuW17uBmBPyKAK/view?usp=drivesdk,Jucil Nacional,Service announcement,Jucil,A call to action regarding the service provided by the government of Spain.,sidebar
8,https://drive.google.com/file/d/1uhbSIRPVZKiX_LJ4Y9DuW17uBmBPyKAK/view?usp=drivesdk,Google Ads,Advertising options,Google,Options for ad placement and comments.,sidebar
8,https://drive.google.com/file/d/1W4_dwBoSFAnoI_tMUlL1BhhpGui7KNxX/view?usp=drivesdk,N/A,Storage units,OhMyBox,Get your first month free if you stay for 3 months or more. Find your storage now.,sidebar
8,https://drive.google.com/file/d/1W4_dwBoSFAnoI_tMUlL1BhhpGui7KNxX/view?usp=drivesdk,N/A,Discounted prices,N/A,THE LOWEST PRICE 121,banner
8,https://drive.google.com/file/d/1aReN_aLxaMEdE3IhB4Og0HtvTU65O-sR/view?usp=drivesdk,The lowest price,Disneyland tickets,Disney,Special price for Disneyland tickets.,sidebar
214,https://drive.google.com/file/d/1QxqPuww0VX5XGxExZNV8l9IHUI4Sg0so/view?usp=drivesdk,Drive + E-Tech + History,Magazine subscriptions and issues,Drive magazine and History magazine,Promotional ad for subscriptions and issues of Drive and History magazines.,"Top section, above the headline"
214,https://drive.google.com/file/d/1QxqPuww0VX5XGxExZNV8l9IHUI4Sg0so/view?usp=drivesdk,Drive,Magazine subscriptions,Drive,Highlights on magazine issues related to cars and automotive technology.,"Top section, above the headline"
214,https://drive.google.com/file/d/1QxqPuww0VX5XGxExZNV8l9IHUI4Sg0so/view?usp=drivesdk,History,Magazine subscriptions,History,Promotional ad for the History magazine focusing on historical topics.,"Top section, above the headline"
214,https://drive.google.com/file/d/150etawaVfIDJzPVu1UgNwZsEQWE_tB7-/view?usp=drivesdk,All Inclusive Offers,Travel Offers,Not specified,Prices Might Be Super Low This Year,Sidebar
214,https://drive.google.com/file/d/1OEzBtj0Fl6D5tBOdomAmntf_Ahji_vrC/view?usp=drivesdk,PRONEWS,News update,PRONEWS,Check out the top 5 news stories.,"middle of the page, inline"
214,https://drive.google.com/file/d/15JYkLCLOfE20BnINT-QvF-4D2jOebDYg/view?usp=drivesdk,Naturgy,Electricity,Naturgy,The price of electricity drops by 25%.,sidebar
214,https://drive.google.com/file/d/1lUOU9294t_Q5Y6tpFFJiP0UUGXJITV7h/view?usp=drivesdk,See the Top 5 News,News summaries,ProNews,A promotional clip that highlights top news stories.,bottom section
214,https://drive.google.com/file/d/1N409lmFvxwlpHSPGWfB_N0GAZOpJmnSA/view?usp=drivesdk,Electroverano,Electric vehicles or related products,Electroverano,Advertisement for electric vehicles or services related to electric mobility.,"Middle of the page, overlay ad."
214,https://drive.google.com/file/d/1N409lmFvxwlpHSPGWfB_N0GAZOpJmnSA/view?usp=drivesdk,pronews Instagram,Instagram account promotion,Pronews.gr,Follow pronews.gr on Instagram to see the real world!,Below the overlay advertisement.
214,https://drive.google.com/file/d/1nMkpyETF1f4fU7u31nABcQyQF7lsnJUN/view?usp=drivesdk,Instagram Follow Ad,Instagram,pronews.gr,A call to follow the pronews.gr account on Instagram to see real content.,bottom section
130,https://drive.google.com/file/d/1L0Rj9G7Cp38CDwDCA9zRZC0Kjz8496XW/view?usp=drivesdk,Drive Magazine,E-Tech subscription,Drive,Subscription to Drive Magazine highlighting technology in automotive.,Top section before the headline
130,https://drive.google.com/file/d/1L0Rj9G7Cp38CDwDCA9zRZC0Kjz8496XW/view?usp=drivesdk,History Magazine,History series publications,History,A series of history-related magazines covering various topics.,Top section before the headline
130,https://drive.google.com/file/d/1L0Rj9G7Cp38CDwDCA9zRZC0Kjz8496XW/view?usp=drivesdk,Drive Magazine,Drive magazine issues,Drive,Promoting various issues of Drive Magazine.,Top section before the headline
130,https://drive.google.com/file/d/1L0Rj9G7Cp38CDwDCA9zRZC0Kjz8496XW/view?usp=drivesdk,Pronews Videos,Top news updates,Pronews,Video segment showcasing the top news stories from Pronews.,Inline video section
130,https://drive.google.com/file/d/1mPRlHe3Q4OFexGPwKaw-Q4PCqdaTm3AQ/view?usp=drivesdk,Radisson Hotels Madrid,Hotel accommodations,Radisson Hotels,Enjoy the history and the best deals in Madrid.,Sidebar
130,https://drive.google.com/file/d/1mPRlHe3Q4OFexGPwKaw-Q4PCqdaTm3AQ/view?usp=drivesdk,Nuevo Audi A3 allstreet.,Audi A3 allstreet,Audi,This is an advertisement for the new Audi A3 allstreet.,Inline
130,https://drive.google.com/file/d/1mPRlHe3Q4OFexGPwKaw-Q4PCqdaTm3AQ/view?usp=drivesdk,El coche más vendido de España desde 2013.,Dacia Car,Dacia,The best-selling car in Spain since 2013.,Inline
130,https://drive.google.com/file/d/1vYRcTxRyfQ1fIoE_69NSuGJkkAURBaxA/view?usp=drivesdk,Nuevo Audi A3 allstreet,Audi A3 allstreet,Audi,A promotional advertisement for the Audi A3 allstreet model.,bottom section
130,https://drive.google.com/file/d/1vYRcTxRyfQ1fIoE_69NSuGJkkAURBaxA/view?usp=drivesdk,El coche más vendido de España desde 2013,Dacia,Dacia,Advertisement highlighting the Dacia car as the best-selling vehicle in Spain since 2013.,bottom section
130,https://drive.google.com/file/d/1uUHLtTH-GMNwh5cKnHhGhJI79VG54wB-/view?usp=drivesdk,Kia,Car,Kia,Advertisement for a new model of a yellow Kia car.,Sidebar
130,https://drive.google.com/file/d/11oNschhTI-G0ZMQnsLpz6Qg4yuIbPwnh/view?usp=drivesdk,ΔΕΙΤΕ ΟΛΑ ΤΑ ΝΕΑ,News updates,ProNews,See all the news articles available on ProNews.,Sidebar
130,https://drive.google.com/file/d/1iM012uS__E4ovNapXe3tZ6aATdf0G7ig/view?usp=drivesdk,Fantastic,Plastic Bottle Disposal,Story to Hear,You will not throw your plastic bottles in the trash.,sidebar
130,https://drive.google.com/file/d/1iM012uS__E4ovNapXe3tZ6aATdf0G7ig/view?usp=drivesdk,Easy,Carpet Cleaning Technique,The Family Breeze,This is how you clean pet vomit from your carpet.,sidebar
130,https://drive.google.com/file/d/1iM012uS__E4ovNapXe3tZ6aATdf0G7ig/view?usp=drivesdk,Dubai Villas,Real Estate,Search Ads,Villas For Sale in Dubai Might Totally Surprise You.,sidebar
130,https://drive.google.com/file/d/1iM012uS__E4ovNapXe3tZ6aATdf0G7ig/view?usp=drivesdk,Barcelona Pergolas,Home Improvement,Pergolas,Pergolas Are Now At Reduced Prices!,sidebar
130,https://drive.google.com/file/d/1iM012uS__E4ovNapXe3tZ6aATdf0G7ig/view?usp=drivesdk,Computer Alerts,Computer Maintenance,CombatSiege,"You will never turn off your computer again, if you were...",sidebar
130,https://drive.google.com/file/d/1iM012uS__E4ovNapXe3tZ6aATdf0G7ig/view?usp=drivesdk,Electroverano,Electric Vehicle Solutions,Unknown,Focus on sustainable energy solutions for electric vehicles.,bottom
G14,https://drive.google.com/file/d/1W0nxMbw4LGmpA7zM83yV7CEvikJQx4Ud/view?usp=drivesdk,USA Flag Shirt,Shirt,Not specified,A shirt featuring the design of the USA flag.,Sidebar
G14,https://drive.google.com/file/d/1W0nxMbw4LGmpA7zM83yV7CEvikJQx4Ud/view?usp=drivesdk,Skull Design Shirt,Shirt,Not specified,A shirt featuring a skull design.,Sidebar
G14,https://drive.google.com/file/d/1W0nxMbw4LGmpA7zM83yV7CEvikJQx4Ud/view?usp=drivesdk,Intermittent Fasting Guide,Fasting Program,Not specified,"Intermittent fasting program aimed at losing weight, with a schedule for 16:8 fasting.","Top section, above the headline"
G14,https://drive.google.com/file/d/1W0nxMbw4LGmpA7zM83yV7CEvikJQx4Ud/view?usp=drivesdk,TVs for Sale,Televisions,TD Systems,Various models of TVs available for purchase.,Sidebar
G14,https://drive.google.com/file/d/1pe6LsTocQ0r27NOF6UgGcj4-eOovuBwp/view?usp=drivesdk,No Caliphate in Germany - Deport Islamists!,,,A call against the establishment of a caliphate in Germany and urging for the deportation of Islamists.,Top banner
G14,https://drive.google.com/file/d/1pe6LsTocQ0r27NOF6UgGcj4-eOovuBwp/view?usp=drivesdk,Petition Now Under Signatures!,,Civil Petition,An invitation to the public to sign a petition related to civil rights or social issues.,Right sidebar
G14,https://drive.google.com/file/d/15gtf9bpsHNdLbZ-eF78E4qRsrncmJMwK/view?usp=drivesdk,Fasten 16:8 für Anfänger,Intermittent Fasting Guide,Simple,Healthy habits with proven methods to reach your target weight. Let’s go.,Upper section (above the main headline)
G14,https://drive.google.com/file/d/15gtf9bpsHNdLbZ-eF78E4qRsrncmJMwK/view?usp=drivesdk,Fasten 16:8 für Anfänger,Intermittent Fasting Guide,Simple,Healthy habits with proven methods to reach your target weight. Let’s go.,Right sidebar
G14,https://drive.google.com/file/d/18VFauFPcBZDlB4G50FpU3SUF1eELSfRp/view?usp=drivesdk,Beauty Salon Expert,Beauty Services,N/A,Expert in advanced coloring techniques.,Top section before the headline
G14,https://drive.google.com/file/d/18VFauFPcBZDlB4G50FpU3SUF1eELSfRp/view?usp=drivesdk,Civil Petition,Online Petition,N/A,Sign the petition now!,Banner
G14,https://drive.google.com/file/d/10z45LYGLvIi4CBVeM1LqBzi6DBO7meLh/view?usp=drivesdk,Join NOW,Civil petition,N/A,An invitation to sign a civil petition.,Top banner
G14,https://drive.google.com/file/d/11gaWWGi5WMnGlJpFp3-ssolNe9xARiQQ/view?usp=drivesdk,Temu Opening Sale,Clothing,Temu,"Opening sale with discounts on clothing items, starting from €1.53.",Sidebar
G14,https://drive.google.com/file/d/11gaWWGi5WMnGlJpFp3-ssolNe9xARiQQ/view?usp=drivesdk,Fasting Advice,Health and Wellness,,Information on how long one should fast to lose 9 kg based on age. Offers a calculation tool.,Banner
G14,https://drive.google.com/file/d/1NEfEbFbKFubrzfGHlU3BAo3OmyJFRUFD/view?usp=drivesdk,Opening Sale,Clothing Sale,Temu,Reduces from 28.90€ to 1.53€. Exclusive offers available in the app.,"Sidebar, left section"
